Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,189.0,191.13999938964844,188.72000122070312,191.1199951171875,190.23699951171875,8733000
2020-01-03,188.41000366210938,190.9600067138672,187.9199981689453,189.60000610351562,188.72401428222656,4899700
2020-01-06,188.0,189.2100067138672,187.16000366210938,189.19000244140625,188.31591796875,10109500
2020-01-07,189.58999633789062,190.10000610351562,188.60000610351562,188.69000244140625,187.81822204589844,4392300
2020-01-08,189.49000549316406,192.5,188.8000030517578,191.9199981689453,191.03329467773438,5712000
2020-01-09,193.0,193.9199981689453,192.52000427246094,193.25,192.35714721679688,6748000
2020-01-10,193.5,194.57000732421875,193.11000061035156,193.77000427246094,192.87474060058594,6586400
2020-01-13,194.44000244140625,195.60000610351562,194.27999877929688,195.3300018310547,194.4275360107422,11290500
2020-01-14,196.74000549316406,196.9499969482422,195.13999938964844,196.0500030517578,195.14422607421875,6236500
2020-01-15,197.0,200.14999389648438,196.32000732421875,199.8000030517578,198.8769073486328,10831100
2020-01-16,201.0,201.5,199.77999877929688,200.9499969482422,200.02157592773438,9983700
2020-01-17,201.75999450683594,204.75,199.97999572753906,204.6999969482422,203.75425720214844,12518900
2020-01-21,204.1300048828125,208.38999938964844,203.8000030517578,207.2899932861328,206.332275390625,14861700
2020-01-22,207.50999450683594,210.1300048828125,207.2899932861328,207.89999389648438,206.939453125,8065000
2020-01-23,207.89999389648438,208.39999389648438,205.3000030517578,206.52000427246094,205.56585693359375,8520800
2020-01-24,207.4199981689453,207.99000549316406,204.2100067138672,205.0,204.0528564453125,7812900
2020-01-27,200.0,203.3300018310547,199.10000610351562,201.69000244140625,200.75816345214844,7198900
2020-01-28,202.38999938964844,203.83999633789062,201.77999877929688,202.85000610351562,201.91281127929688,7215700
2020-01-29,204.3000030517578,205.9199981689453,202.50999450683594,204.86000061035156,203.91351318359375,7041700
2020-01-30,204.0,208.5,203.32000732421875,208.2100067138672,207.24803161621094,8571900
2020-01-31,201.49000549316406,203.97999572753906,198.25999450683594,198.97000122070312,198.0507354736328,16699600
2020-02-03,199.94000244140625,202.25999450683594,199.85000610351562,200.80999755859375,199.88221740722656,10887900
2020-02-04,203.5,204.9199981689453,202.22999572753906,203.55999755859375,202.6195068359375,10205900
2020-02-05,205.5,205.60000610351562,199.9499969482422,202.80999755859375,201.8729705810547,8672400
2020-02-06,203.0500030517578,204.6300048828125,202.47999572753906,203.0399932861328,202.1019287109375,7001200
2020-02-07,201.97999572753906,203.8300018310547,201.08999633789062,202.74000549316406,201.80331420898438,5691100
2020-02-10,201.97000122070312,206.1300048828125,201.86000061035156,205.99000549316406,205.03829956054688,6239500
2020-02-11,207.5,207.6699981689453,203.63999938964844,203.94000244140625,202.99777221679688,10231900
2020-02-12,205.0,208.14999389648438,205.0,207.44000244140625,206.48159790039062,7355800
2020-02-13,206.6199951171875,208.47000122070312,206.0500030517578,207.39999389648438,206.74075317382812,9495300
2020-02-14,208.2899932861328,210.77999877929688,208.00999450683594,210.2899932861328,209.62158203125,6548800
2020-02-18,210.0,211.5,209.36000061035156,211.1999969482422,210.5286865234375,7651500
2020-02-19,212.52000427246094,214.1699981689453,211.72000122070312,213.30999755859375,212.63197326660156,5927500
2020-02-20,212.1300048828125,213.69000244140625,208.27999877929688,211.4499969482422,210.7778778076172,8531900
2020-02-21,209.89999389648438,210.22000122070312,207.4199981689453,208.80999755859375,208.1462860107422,9231500
2020-02-24,197.88999938964844,203.77000427246094,194.00999450683594,198.7899932861328,198.15811157226562,13316800
2020-02-25,198.7899932861328,199.88999938964844,187.72000122070312,188.39999389648438,187.80116271972656,18539000
2020-02-26,190.0,193.50999450683594,187.02999877929688,187.2100067138672,186.6149444580078,14214700
2020-02-27,182.1199951171875,186.33999633789062,180.0,180.00999450683594,179.4378204345703,17524400
2020-02-28,173.7899932861328,182.3300018310547,172.97999572753906,181.75999450683594,181.1822509765625,22674700
2020-03-02,186.32000732421875,192.44000244140625,183.10000610351562,192.3300018310547,191.71865844726562,17434500
2020-03-03,193.1999969482422,194.0399932861328,184.5,185.72999572753906,185.13963317871094,15226400
2020-03-04,190.36000061035156,194.49000549316406,186.1699981689453,194.2899932861328,193.67242431640625,10789100
2020-03-05,191.24000549316406,191.9199981689453,185.63999938964844,186.9600067138672,186.36573791503906,10106900
2020-03-06,183.5399932861328,185.99000549316406,179.97999572753906,184.36000061035156,183.7740020751953,15183200
2020-03-09,171.2100067138672,179.57000732421875,168.30999755859375,171.1300048828125,170.5860595703125,20486400
2020-03-10,179.47000122070312,182.61000061035156,171.8800048828125,182.60000610351562,182.01959228515625,16119400
2020-03-11,177.64999389648438,178.72999572753906,170.1999969482422,172.9499969482422,172.40025329589844,14598200
2020-03-12,158.5,172.0,156.99000549316406,160.0800018310547,159.5711669921875,27467700
2020-03-13,168.72000122070312,176.32000732421875,162.2100067138672,175.8300018310547,175.2711181640625,19948900
2020-03-16,151.13999938964844,165.30999755859375,147.97999572753906,152.00999450683594,151.5268096923828,23692000
